# path,cls
..\_tiles\T079_05.png_20.png,89
..\_tiles\T079_05.png_21.png,89
..\_tiles\T079_05.png_22.png,89
..\_tiles\T079_05.png_23.png,89
..\_tiles\T079_05.png_24.png,89
..\_tiles\T079_05.png_25.png,89
..\_tiles\T079_05.png_26.png,89
..\_tiles\T079_05.png_27.png,89
..\_tiles\T079_05.png_28.png,89
..\_tiles\T079_05.png_29.png,89
..\_tiles\T079_05.png_30.png,89
..\_tiles\T079_05.png_31.png,89
..\_tiles\T079_05.png_32.png,89
..\_tiles\T079_05.png_33.png,89
..\_tiles\T079_05.png_34.png,89
..\_tiles\T079_05.png_35.png,89
..\_tiles\T079_05.png_36.png,89
..\_tiles\T079_05.png_37.png,89
..\_tiles\T079_05.png_38.png,89
..\_tiles\T079_05.png_39.png,89
..\_tiles\T079_05.png_40.png,89
..\_tiles\T079_05.png_41.png,89
..\_tiles\T079_05.png_42.png,89
..\_tiles\T079_05.png_43.png,89
..\_tiles\T079_05.png_44.png,89
..\_tiles\T079_05.png_45.png,89
..\_tiles\T079_05.png_46.png,89
..\_tiles\T079_05.png_47.png,89
..\_tiles\T079_05.png_48.png,89
..\_tiles\T079_05.png_49.png,89
..\_tiles\T079_05.png_50.png,89
..\_tiles\T079_05.png_51.png,89
..\_tiles\T079_05.png_52.png,89
..\_tiles\T079_05.png_53.png,89
..\_tiles\T079_05.png_54.png,89
..\_tiles\T079_05.png_55.png,89
..\_tiles\T079_05.png_56.png,89
..\_tiles\T079_05.png_57.png,89
..\_tiles\T079_05.png_58.png,89
..\_tiles\T079_05.png_59.png,89
..\_tiles\T079_05.png_60.png,89
..\_tiles\T008_01.png_0.png,90
..\_tiles\T008_01.png_1.png,90
..\_tiles\T008_01.png_2.png,90
..\_tiles\T008_01.png_3.png,90
..\_tiles\T008_01.png_4.png,90
..\_tiles\T008_01.png_5.png,90
..\_tiles\T008_01.png_6.png,90
..\_tiles\T008_01.png_7.png,90
..\_tiles\T008_01.png_8.png,90
..\_tiles\T008_01.png_9.png,90
..\_tiles\T008_01.png_10.png,90
..\_tiles\T008_01.png_11.png,90
..\_tiles\T008_01.png_12.png,90
..\_tiles\T008_01.png_13.png,90
..\_tiles\T008_01.png_14.png,90
..\_tiles\T008_01.png_15.png,90
..\_tiles\T008_01.png_16.png,90
..\_tiles\T008_01.png_17.png,90
..\_tiles\T008_01.png_18.png,90
..\_tiles\T008_01.png_19.png,90
..\_tiles\T008_01.png_20.png,90
..\_tiles\T008_01.png_21.png,90
..\_tiles\T008_01.png_22.png,90
..\_tiles\T008_01.png_23.png,90
..\_tiles\T008_01.png_24.png,90
..\_tiles\T008_01.png_25.png,90
..\_tiles\T008_01.png_26.png,90
..\_tiles\T008_01.png_27.png,90
..\_tiles\T008_01.png_28.png,90
..\_tiles\T008_01.png_29.png,90
..\_tiles\T008_01.png_30.png,90
..\_tiles\T008_01.png_31.png,90
..\_tiles\T008_01.png_32.png,90
..\_tiles\T008_01.png_33.png,90
..\_tiles\T008_01.png_34.png,90
..\_tiles\T008_01.png_35.png,90
..\_tiles\T008_01.png_36.png,90
..\_tiles\T008_01.png_37.png,90
..\_tiles\T008_01.png_38.png,90
..\_tiles\T008_01.png_39.png,90
..\_tiles\T008_01.png_40.png,90
..\_tiles\T008_01.png_41.png,90
..\_tiles\T008_01.png_42.png,90
..\_tiles\T008_01.png_43.png,90
..\_tiles\T008_01.png_44.png,90
..\_tiles\T008_01.png_45.png,90
..\_tiles\T008_01.png_46.png,90
..\_tiles\T008_01.png_47.png,90
..\_tiles\T008_01.png_48.png,90
..\_tiles\T008_01.png_49.png,90
..\_tiles\T008_01.png_50.png,90
..\_tiles\T008_01.png_51.png,90
..\_tiles\T008_01.png_52.png,90
..\_tiles\T008_01.png_53.png,90
..\_tiles\T008_01.png_54.png,90
..\_tiles\T008_01.png_55.png,90
..\_tiles\T008_01.png_56.png,90
..\_tiles\T008_01.png_57.png,90
..\_tiles\T008_01.png_58.png,90
..\_tiles\T008_01.png_59.png,90
..\_tiles\T008_01.png_60.png,90
..\_tiles\T008_02.png_0.png,90
..\_tiles\T008_02.png_1.png,90
..\_tiles\T008_02.png_2.png,90
..\_tiles\T008_02.png_3.png,90
..\_tiles\T008_02.png_4.png,90
..\_tiles\T008_02.png_5.png,90
..\_tiles\T008_02.png_6.png,90
..\_tiles\T008_02.png_7.png,90
..\_tiles\T008_02.png_8.png,90
..\_tiles\T008_02.png_9.png,90
..\_tiles\T008_02.png_10.png,90
..\_tiles\T008_02.png_11.png,90
..\_tiles\T008_02.png_12.png,90
..\_tiles\T008_02.png_13.png,90
..\_tiles\T008_02.png_14.png,90
..\_tiles\T008_02.png_15.png,90
..\_tiles\T008_02.png_16.png,90
..\_tiles\T008_02.png_17.png,90
..\_tiles\T008_02.png_18.png,90
..\_tiles\T008_02.png_19.png,90
..\_tiles\T008_02.png_20.png,90
..\_tiles\T008_02.png_21.png,90
..\_tiles\T008_02.png_22.png,90
..\_tiles\T008_02.png_23.png,90
..\_tiles\T008_02.png_24.png,90
..\_tiles\T008_02.png_25.png,90
..\_tiles\T008_02.png_26.png,90
..\_tiles\T008_02.png_27.png,90
..\_tiles\T008_02.png_28.png,90
..\_tiles\T008_02.png_29.png,90
..\_tiles\T008_02.png_30.png,90
..\_tiles\T008_02.png_31.png,90
..\_tiles\T008_02.png_32.png,90
..\_tiles\T008_02.png_33.png,90
..\_tiles\T008_02.png_34.png,90
..\_tiles\T008_02.png_35.png,90
..\_tiles\T008_02.png_36.png,90
..\_tiles\T008_02.png_37.png,90
..\_tiles\T008_02.png_38.png,90
..\_tiles\T008_02.png_39.png,90
..\_tiles\T008_02.png_40.png,90
..\_tiles\T008_02.png_41.png,90
..\_tiles\T008_02.png_42.png,90
..\_tiles\T008_02.png_43.png,90
..\_tiles\T008_02.png_44.png,90
..\_tiles\T008_02.png_45.png,90
..\_tiles\T008_02.png_46.png,90
..\_tiles\T008_02.png_47.png,90
..\_tiles\T008_02.png_48.png,90
..\_tiles\T008_02.png_49.png,90
..\_tiles\T008_02.png_50.png,90
..\_tiles\T008_02.png_51.png,90
..\_tiles\T008_02.png_52.png,90
..\_tiles\T008_02.png_53.png,90
..\_tiles\T008_02.png_54.png,90
..\_tiles\T008_02.png_55.png,90
..\_tiles\T008_02.png_56.png,90
..\_tiles\T008_02.png_57.png,90
..\_tiles\T008_02.png_58.png,90
..\_tiles\T008_02.png_59.png,90
..\_tiles\T008_02.png_60.png,90
..\_tiles\T008_03.png_0.png,90
..\_tiles\T008_03.png_1.png,90
..\_tiles\T008_03.png_2.png,90
..\_tiles\T008_03.png_3.png,90
..\_tiles\T008_03.png_4.png,90
..\_tiles\T008_03.png_5.png,90
..\_tiles\T008_03.png_6.png,90
..\_tiles\T008_03.png_7.png,90
..\_tiles\T008_03.png_8.png,90
..\_tiles\T008_03.png_9.png,90
..\_tiles\T008_03.png_10.png,90
..\_tiles\T008_03.png_11.png,90
..\_tiles\T008_03.png_12.png,90
..\_tiles\T008_03.png_13.png,90
..\_tiles\T008_03.png_14.png,90
..\_tiles\T008_03.png_15.png,90
..\_tiles\T008_03.png_16.png,90
..\_tiles\T008_03.png_17.png,90
..\_tiles\T008_03.png_18.png,90
..\_tiles\T008_03.png_19.png,90
..\_tiles\T008_03.png_20.png,90
..\_tiles\T008_03.png_21.png,90
..\_tiles\T008_03.png_22.png,90
..\_tiles\T008_03.png_23.png,90
..\_tiles\T008_03.png_24.png,90
..\_tiles\T008_03.png_25.png,90
..\_tiles\T008_03.png_26.png,90
..\_tiles\T008_03.png_27.png,90
..\_tiles\T008_03.png_28.png,90
..\_tiles\T008_03.png_29.png,90
..\_tiles\T008_03.png_30.png,90
..\_tiles\T008_03.png_31.png,90
..\_tiles\T008_03.png_32.png,90
..\_tiles\T008_03.png_33.png,90
..\_tiles\T008_03.png_34.png,90
..\_tiles\T008_03.png_35.png,90
..\_tiles\T008_03.png_36.png,90
..\_tiles\T008_03.png_37.png,90
..\_tiles\T008_03.png_38.png,90
..\_tiles\T008_03.png_39.png,90
..\_tiles\T008_03.png_40.png,90
..\_tiles\T008_03.png_41.png,90
..\_tiles\T008_03.png_42.png,90
..\_tiles\T008_03.png_43.png,90
..\_tiles\T008_03.png_44.png,90
..\_tiles\T008_03.png_45.png,90
..\_tiles\T008_03.png_46.png,90
..\_tiles\T008_03.png_47.png,90
..\_tiles\T008_03.png_48.png,90
..\_tiles\T008_03.png_49.png,90
..\_tiles\T008_03.png_50.png,90
..\_tiles\T008_03.png_51.png,90
..\_tiles\T008_03.png_52.png,90
..\_tiles\T008_03.png_53.png,90
..\_tiles\T008_03.png_54.png,90
..\_tiles\T008_03.png_55.png,90
..\_tiles\T008_03.png_56.png,90
..\_tiles\T008_03.png_57.png,90
..\_tiles\T008_03.png_58.png,90
..\_tiles\T008_03.png_59.png,90
..\_tiles\T008_03.png_60.png,90
..\_tiles\T008_04.png_0.png,90
..\_tiles\T008_04.png_1.png,90
..\_tiles\T008_04.png_2.png,90
..\_tiles\T008_04.png_3.png,90
..\_tiles\T008_04.png_4.png,90
..\_tiles\T008_04.png_5.png,90
..\_tiles\T008_04.png_6.png,90
..\_tiles\T008_04.png_7.png,90
..\_tiles\T008_04.png_8.png,90
..\_tiles\T008_04.png_9.png,90
..\_tiles\T008_04.png_10.png,90
..\_tiles\T008_04.png_11.png,90
..\_tiles\T008_04.png_12.png,90
..\_tiles\T008_04.png_13.png,90
..\_tiles\T008_04.png_14.png,90
..\_tiles\T008_04.png_15.png,90
..\_tiles\T008_04.png_16.png,90
..\_tiles\T008_04.png_17.png,90
..\_tiles\T008_04.png_18.png,90
..\_tiles\T008_04.png_19.png,90
..\_tiles\T008_04.png_20.png,90
..\_tiles\T008_04.png_21.png,90
..\_tiles\T008_04.png_22.png,90
..\_tiles\T008_04.png_23.png,90
..\_tiles\T008_04.png_24.png,90
..\_tiles\T008_04.png_25.png,90
..\_tiles\T008_04.png_26.png,90
..\_tiles\T008_04.png_27.png,90
..\_tiles\T008_04.png_28.png,90
..\_tiles\T008_04.png_29.png,90
..\_tiles\T008_04.png_30.png,90
..\_tiles\T008_04.png_31.png,90
..\_tiles\T008_04.png_32.png,90
..\_tiles\T008_04.png_33.png,90
..\_tiles\T008_04.png_34.png,90
..\_tiles\T008_04.png_35.png,90
..\_tiles\T008_04.png_36.png,90
..\_tiles\T008_04.png_37.png,90
..\_tiles\T008_04.png_38.png,90
..\_tiles\T008_04.png_39.png,90
..\_tiles\T008_04.png_40.png,90
..\_tiles\T008_04.png_41.png,90
..\_tiles\T008_04.png_42.png,90
..\_tiles\T008_04.png_43.png,90
..\_tiles\T008_04.png_44.png,90
..\_tiles\T008_04.png_45.png,90
..\_tiles\T008_04.png_46.png,90
..\_tiles\T008_04.png_47.png,90
..\_tiles\T008_04.png_48.png,90
..\_tiles\T008_04.png_49.png,90
..\_tiles\T008_04.png_50.png,90
..\_tiles\T008_04.png_51.png,90
..\_tiles\T008_04.png_52.png,90
..\_tiles\T008_04.png_53.png,90
..\_tiles\T008_04.png_54.png,90
..\_tiles\T008_04.png_55.png,90
..\_tiles\T008_04.png_56.png,90
..\_tiles\T008_04.png_57.png,90
..\_tiles\T008_04.png_58.png,90
..\_tiles\T008_04.png_59.png,90
..\_tiles\T008_04.png_60.png,90
..\_tiles\T008_05.png_0.png,90
..\_tiles\T008_05.png_1.png,90
..\_tiles\T008_05.png_2.png,90
..\_tiles\T008_05.png_3.png,90
..\_tiles\T008_05.png_4.png,90
..\_tiles\T008_05.png_5.png,90
..\_tiles\T008_05.png_6.png,90
..\_tiles\T008_05.png_7.png,90
..\_tiles\T008_05.png_8.png,90
..\_tiles\T008_05.png_9.png,90
..\_tiles\T008_05.png_10.png,90
..\_tiles\T008_05.png_11.png,90
..\_tiles\T008_05.png_12.png,90
..\_tiles\T008_05.png_13.png,90
..\_tiles\T008_05.png_14.png,90
..\_tiles\T008_05.png_15.png,90
..\_tiles\T008_05.png_16.png,90
..\_tiles\T008_05.png_17.png,90
..\_tiles\T008_05.png_18.png,90
..\_tiles\T008_05.png_19.png,90
..\_tiles\T008_05.png_20.png,90
..\_tiles\T008_05.png_21.png,90
..\_tiles\T008_05.png_22.png,90
..\_tiles\T008_05.png_23.png,90
..\_tiles\T008_05.png_24.png,90
..\_tiles\T008_05.png_25.png,90
..\_tiles\T008_05.png_26.png,90
..\_tiles\T008_05.png_27.png,90
..\_tiles\T008_05.png_28.png,90
..\_tiles\T008_05.png_29.png,90
..\_tiles\T008_05.png_30.png,90
..\_tiles\T008_05.png_31.png,90
..\_tiles\T008_05.png_32.png,90
..\_tiles\T008_05.png_33.png,90
..\_tiles\T008_05.png_34.png,90
..\_tiles\T008_05.png_35.png,90
..\_tiles\T008_05.png_36.png,90
..\_tiles\T008_05.png_37.png,90
..\_tiles\T008_05.png_38.png,90
..\_tiles\T008_05.png_39.png,90
..\_tiles\T008_05.png_40.png,90
..\_tiles\T008_05.png_41.png,90
..\_tiles\T008_05.png_42.png,90
..\_tiles\T008_05.png_43.png,90
..\_tiles\T008_05.png_44.png,90
..\_tiles\T008_05.png_45.png,90
..\_tiles\T008_05.png_46.png,90
..\_tiles\T008_05.png_47.png,90
..\_tiles\T008_05.png_48.png,90
..\_tiles\T008_05.png_49.png,90
..\_tiles\T008_05.png_50.png,90
..\_tiles\T008_05.png_51.png,90
..\_tiles\T008_05.png_52.png,90
..\_tiles\T008_05.png_53.png,90
..\_tiles\T008_05.png_54.png,90
..\_tiles\T008_05.png_55.png,90
..\_tiles\T008_05.png_56.png,90
..\_tiles\T008_05.png_57.png,90
..\_tiles\T008_05.png_58.png,90
..\_tiles\T008_05.png_59.png,90
..\_tiles\T008_05.png_60.png,90
..\_tiles\T080_01.png_0.png,91
..\_tiles\T080_01.png_1.png,91
..\_tiles\T080_01.png_2.png,91
..\_tiles\T080_01.png_3.png,91
..\_tiles\T080_01.png_4.png,91
..\_tiles\T080_01.png_5.png,91
..\_tiles\T080_01.png_6.png,91
..\_tiles\T080_01.png_7.png,91
..\_tiles\T080_01.png_8.png,91
..\_tiles\T080_01.png_9.png,91
..\_tiles\T080_01.png_10.png,91
..\_tiles\T080_01.png_11.png,91
..\_tiles\T080_01.png_12.png,91
..\_tiles\T080_01.png_13.png,91
..\_tiles\T080_01.png_14.png,91
..\_tiles\T080_01.png_15.png,91
..\_tiles\T080_01.png_16.png,91
..\_tiles\T080_01.png_17.png,91
..\_tiles\T080_01.png_18.png,91
..\_tiles\T080_01.png_19.png,91
..\_tiles\T080_01.png_20.png,91
..\_tiles\T080_01.png_21.png,91
..\_tiles\T080_01.png_22.png,91
..\_tiles\T080_01.png_23.png,91
..\_tiles\T080_01.png_24.png,91
..\_tiles\T080_01.png_25.png,91
..\_tiles\T080_01.png_26.png,91
..\_tiles\T080_01.png_27.png,91
..\_tiles\T080_01.png_28.png,91
..\_tiles\T080_01.png_29.png,91
..\_tiles\T080_01.png_30.png,91
..\_tiles\T080_01.png_31.png,91
..\_tiles\T080_01.png_32.png,91
..\_tiles\T080_01.png_33.png,91
..\_tiles\T080_01.png_34.png,91
..\_tiles\T080_01.png_35.png,91
..\_tiles\T080_01.png_36.png,91
..\_tiles\T080_01.png_37.png,91
..\_tiles\T080_01.png_38.png,91
..\_tiles\T080_01.png_39.png,91
..\_tiles\T080_01.png_40.png,91
..\_tiles\T080_01.png_41.png,91
..\_tiles\T080_01.png_42.png,91
..\_tiles\T080_01.png_43.png,91
..\_tiles\T080_01.png_44.png,91
..\_tiles\T080_01.png_45.png,91
..\_tiles\T080_01.png_46.png,91
..\_tiles\T080_01.png_47.png,91
..\_tiles\T080_01.png_48.png,91
..\_tiles\T080_01.png_49.png,91
..\_tiles\T080_01.png_50.png,91
..\_tiles\T080_01.png_51.png,91
..\_tiles\T080_01.png_52.png,91
..\_tiles\T080_01.png_53.png,91
..\_tiles\T080_01.png_54.png,91
..\_tiles\T080_01.png_55.png,91
..\_tiles\T080_01.png_56.png,91
..\_tiles\T080_01.png_57.png,91
..\_tiles\T080_01.png_58.png,91
..\_tiles\T080_01.png_59.png,91
..\_tiles\T080_01.png_60.png,91
..\_tiles\T080_02.png_0.png,91
..\_tiles\T080_02.png_1.png,91
..\_tiles\T080_02.png_2.png,91
..\_tiles\T080_02.png_3.png,91
..\_tiles\T080_02.png_4.png,91
..\_tiles\T080_02.png_5.png,91
..\_tiles\T080_02.png_6.png,91
..\_tiles\T080_02.png_7.png,91
..\_tiles\T080_02.png_8.png,91
..\_tiles\T080_02.png_9.png,91
..\_tiles\T080_02.png_10.png,91
..\_tiles\T080_02.png_11.png,91
..\_tiles\T080_02.png_12.png,91
..\_tiles\T080_02.png_13.png,91
..\_tiles\T080_02.png_14.png,91
..\_tiles\T080_02.png_15.png,91
..\_tiles\T080_02.png_16.png,91
..\_tiles\T080_02.png_17.png,91
..\_tiles\T080_02.png_18.png,91
..\_tiles\T080_02.png_19.png,91
..\_tiles\T080_02.png_20.png,91
..\_tiles\T080_02.png_21.png,91
..\_tiles\T080_02.png_22.png,91
..\_tiles\T080_02.png_23.png,91
..\_tiles\T080_02.png_24.png,91
..\_tiles\T080_02.png_25.png,91
..\_tiles\T080_02.png_26.png,91
..\_tiles\T080_02.png_27.png,91
..\_tiles\T080_02.png_28.png,91
..\_tiles\T080_02.png_29.png,91
..\_tiles\T080_02.png_30.png,91
..\_tiles\T080_02.png_31.png,91
..\_tiles\T080_02.png_32.png,91
..\_tiles\T080_02.png_33.png,91
..\_tiles\T080_02.png_34.png,91
..\_tiles\T080_02.png_35.png,91
..\_tiles\T080_02.png_36.png,91
..\_tiles\T080_02.png_37.png,91
..\_tiles\T080_02.png_38.png,91
..\_tiles\T080_02.png_39.png,91
..\_tiles\T080_02.png_40.png,91
..\_tiles\T080_02.png_41.png,91
..\_tiles\T080_02.png_42.png,91
..\_tiles\T080_02.png_43.png,91
..\_tiles\T080_02.png_44.png,91
..\_tiles\T080_02.png_45.png,91
..\_tiles\T080_02.png_46.png,91
..\_tiles\T080_02.png_47.png,91
..\_tiles\T080_02.png_48.png,91
..\_tiles\T080_02.png_49.png,91
..\_tiles\T080_02.png_50.png,91
..\_tiles\T080_02.png_51.png,91
..\_tiles\T080_02.png_52.png,91
..\_tiles\T080_02.png_53.png,91
..\_tiles\T080_02.png_54.png,91
..\_tiles\T080_02.png_55.png,91
..\_tiles\T080_02.png_56.png,91
..\_tiles\T080_02.png_57.png,91
..\_tiles\T080_02.png_58.png,91
..\_tiles\T080_02.png_59.png,91
..\_tiles\T080_02.png_60.png,91
..\_tiles\T080_03.png_0.png,91
..\_tiles\T080_03.png_1.png,91
..\_tiles\T080_03.png_2.png,91
..\_tiles\T080_03.png_3.png,91
..\_tiles\T080_03.png_4.png,91
..\_tiles\T080_03.png_5.png,91
..\_tiles\T080_03.png_6.png,91
..\_tiles\T080_03.png_7.png,91
..\_tiles\T080_03.png_8.png,91
..\_tiles\T080_03.png_9.png,91
..\_tiles\T080_03.png_10.png,91
..\_tiles\T080_03.png_11.png,91
..\_tiles\T080_03.png_12.png,91
..\_tiles\T080_03.png_13.png,91
..\_tiles\T080_03.png_14.png,91
..\_tiles\T080_03.png_15.png,91
..\_tiles\T080_03.png_16.png,91
..\_tiles\T080_03.png_17.png,91
..\_tiles\T080_03.png_18.png,91
..\_tiles\T080_03.png_19.png,91
..\_tiles\T080_03.png_20.png,91
..\_tiles\T080_03.png_21.png,91
..\_tiles\T080_03.png_22.png,91
..\_tiles\T080_03.png_23.png,91
..\_tiles\T080_03.png_24.png,91
..\_tiles\T080_03.png_25.png,91
..\_tiles\T080_03.png_26.png,91
..\_tiles\T080_03.png_27.png,91
..\_tiles\T080_03.png_28.png,91
..\_tiles\T080_03.png_29.png,91
..\_tiles\T080_03.png_30.png,91
..\_tiles\T080_03.png_31.png,91
..\_tiles\T080_03.png_32.png,91
..\_tiles\T080_03.png_33.png,91
..\_tiles\T080_03.png_34.png,91
..\_tiles\T080_03.png_35.png,91
..\_tiles\T080_03.png_36.png,91
..\_tiles\T080_03.png_37.png,91
..\_tiles\T080_03.png_38.png,91
..\_tiles\T080_03.png_39.png,91
..\_tiles\T080_03.png_40.png,91
..\_tiles\T080_03.png_41.png,91
..\_tiles\T080_03.png_42.png,91
..\_tiles\T080_03.png_43.png,91
..\_tiles\T080_03.png_44.png,91
..\_tiles\T080_03.png_45.png,91
..\_tiles\T080_03.png_46.png,91
..\_tiles\T080_03.png_47.png,91
..\_tiles\T080_03.png_48.png,91
..\_tiles\T080_03.png_49.png,91
..\_tiles\T080_03.png_50.png,91
..\_tiles\T080_03.png_51.png,91
..\_tiles\T080_03.png_52.png,91
..\_tiles\T080_03.png_53.png,91
..\_tiles\T080_03.png_54.png,91
..\_tiles\T080_03.png_55.png,91
..\_tiles\T080_03.png_56.png,91
..\_tiles\T080_03.png_57.png,91
..\_tiles\T080_03.png_58.png,91
..\_tiles\T080_03.png_59.png,91
..\_tiles\T080_03.png_60.png,91
..\_tiles\T080_04.png_0.png,91
..\_tiles\T080_04.png_1.png,91
..\_tiles\T080_04.png_2.png,91
..\_tiles\T080_04.png_3.png,91
..\_tiles\T080_04.png_4.png,91
..\_tiles\T080_04.png_5.png,91
..\_tiles\T080_04.png_6.png,91
..\_tiles\T080_04.png_7.png,91
..\_tiles\T080_04.png_8.png,91
..\_tiles\T080_04.png_9.png,91
..\_tiles\T080_04.png_10.png,91
..\_tiles\T080_04.png_11.png,91
..\_tiles\T080_04.png_12.png,91
..\_tiles\T080_04.png_13.png,91
..\_tiles\T080_04.png_14.png,91
..\_tiles\T080_04.png_15.png,91
..\_tiles\T080_04.png_16.png,91
..\_tiles\T080_04.png_17.png,91
..\_tiles\T080_04.png_18.png,91
..\_tiles\T080_04.png_19.png,91
..\_tiles\T080_04.png_20.png,91
..\_tiles\T080_04.png_21.png,91
..\_tiles\T080_04.png_22.png,91
..\_tiles\T080_04.png_23.png,91
..\_tiles\T080_04.png_24.png,91
..\_tiles\T080_04.png_25.png,91
..\_tiles\T080_04.png_26.png,91
..\_tiles\T080_04.png_27.png,91
..\_tiles\T080_04.png_28.png,91
..\_tiles\T080_04.png_29.png,91
..\_tiles\T080_04.png_30.png,91
..\_tiles\T080_04.png_31.png,91
..\_tiles\T080_04.png_32.png,91
..\_tiles\T080_04.png_33.png,91
..\_tiles\T080_04.png_34.png,91
..\_tiles\T080_04.png_35.png,91
..\_tiles\T080_04.png_36.png,91
..\_tiles\T080_04.png_37.png,91
..\_tiles\T080_04.png_38.png,91
..\_tiles\T080_04.png_39.png,91
..\_tiles\T080_04.png_40.png,91
..\_tiles\T080_04.png_41.png,91
..\_tiles\T080_04.png_42.png,91
..\_tiles\T080_04.png_43.png,91
..\_tiles\T080_04.png_44.png,91
..\_tiles\T080_04.png_45.png,91
..\_tiles\T080_04.png_46.png,91
..\_tiles\T080_04.png_47.png,91
..\_tiles\T080_04.png_48.png,91
..\_tiles\T080_04.png_49.png,91
..\_tiles\T080_04.png_50.png,91
..\_tiles\T080_04.png_51.png,91
..\_tiles\T080_04.png_52.png,91
..\_tiles\T080_04.png_53.png,91
..\_tiles\T080_04.png_54.png,91
..\_tiles\T080_04.png_55.png,91
..\_tiles\T080_04.png_56.png,91
..\_tiles\T080_04.png_57.png,91
..\_tiles\T080_04.png_58.png,91
..\_tiles\T080_04.png_59.png,91
..\_tiles\T080_04.png_60.png,91
..\_tiles\T080_05.png_0.png,91
..\_tiles\T080_05.png_1.png,91
..\_tiles\T080_05.png_2.png,91
..\_tiles\T080_05.png_3.png,91
..\_tiles\T080_05.png_4.png,91
..\_tiles\T080_05.png_5.png,91
..\_tiles\T080_05.png_6.png,91
..\_tiles\T080_05.png_7.png,91
..\_tiles\T080_05.png_8.png,91
..\_tiles\T080_05.png_9.png,91
..\_tiles\T080_05.png_10.png,91
..\_tiles\T080_05.png_11.png,91
..\_tiles\T080_05.png_12.png,91
..\_tiles\T080_05.png_13.png,91
..\_tiles\T080_05.png_14.png,91
..\_tiles\T080_05.png_15.png,91
..\_tiles\T080_05.png_16.png,91
..\_tiles\T080_05.png_17.png,91
..\_tiles\T080_05.png_18.png,91
..\_tiles\T080_05.png_19.png,91
..\_tiles\T080_05.png_20.png,91
..\_tiles\T080_05.png_21.png,91
..\_tiles\T080_05.png_22.png,91
..\_tiles\T080_05.png_23.png,91
..\_tiles\T080_05.png_24.png,91
..\_tiles\T080_05.png_25.png,91
..\_tiles\T080_05.png_26.png,91
..\_tiles\T080_05.png_27.png,91
..\_tiles\T080_05.png_28.png,91
..\_tiles\T080_05.png_29.png,91
..\_tiles\T080_05.png_30.png,91
..\_tiles\T080_05.png_31.png,91
..\_tiles\T080_05.png_32.png,91
..\_tiles\T080_05.png_33.png,91
..\_tiles\T080_05.png_34.png,91
..\_tiles\T080_05.png_35.png,91
..\_tiles\T080_05.png_36.png,91
..\_tiles\T080_05.png_37.png,91
..\_tiles\T080_05.png_38.png,91
..\_tiles\T080_05.png_39.png,91
..\_tiles\T080_05.png_40.png,91
..\_tiles\T080_05.png_41.png,91
..\_tiles\T080_05.png_42.png,91
..\_tiles\T080_05.png_43.png,91
..\_tiles\T080_05.png_44.png,91
..\_tiles\T080_05.png_45.png,91
..\_tiles\T080_05.png_46.png,91
..\_tiles\T080_05.png_47.png,91
..\_tiles\T080_05.png_48.png,91
..\_tiles\T080_05.png_49.png,91
..\_tiles\T080_05.png_50.png,91
..\_tiles\T080_05.png_51.png,91
..\_tiles\T080_05.png_52.png,91
..\_tiles\T080_05.png_53.png,91
..\_tiles\T080_05.png_54.png,91
..\_tiles\T080_05.png_55.png,91
..\_tiles\T080_05.png_56.png,91
..\_tiles\T080_05.png_57.png,91
..\_tiles\T080_05.png_58.png,91
..\_tiles\T080_05.png_59.png,91
..\_tiles\T080_05.png_60.png,91
..\_tiles\T081_01.png_0.png,92
..\_tiles\T081_01.png_1.png,92
..\_tiles\T081_01.png_2.png,92
..\_tiles\T081_01.png_3.png,92
..\_tiles\T081_01.png_4.png,92
..\_tiles\T081_01.png_5.png,92
..\_tiles\T081_01.png_6.png,92
..\_tiles\T081_01.png_7.png,92
..\_tiles\T081_01.png_8.png,92
..\_tiles\T081_01.png_9.png,92
..\_tiles\T081_01.png_10.png,92
..\_tiles\T081_01.png_11.png,92
..\_tiles\T081_01.png_12.png,92
..\_tiles\T081_01.png_13.png,92
..\_tiles\T081_01.png_14.png,92
..\_tiles\T081_01.png_15.png,92
..\_tiles\T081_01.png_16.png,92
..\_tiles\T081_01.png_17.png,92
..\_tiles\T081_01.png_18.png,92
..\_tiles\T081_01.png_19.png,92
..\_tiles\T081_01.png_20.png,92
..\_tiles\T081_01.png_21.png,92
..\_tiles\T081_01.png_22.png,92
..\_tiles\T081_01.png_23.png,92
..\_tiles\T081_01.png_24.png,92
..\_tiles\T081_01.png_25.png,92
..\_tiles\T081_01.png_26.png,92
..\_tiles\T081_01.png_27.png,92
..\_tiles\T081_01.png_28.png,92
..\_tiles\T081_01.png_29.png,92
..\_tiles\T081_01.png_30.png,92
..\_tiles\T081_01.png_31.png,92
..\_tiles\T081_01.png_32.png,92
..\_tiles\T081_01.png_33.png,92
..\_tiles\T081_01.png_34.png,92
..\_tiles\T081_01.png_35.png,92
..\_tiles\T081_01.png_36.png,92
..\_tiles\T081_01.png_37.png,92
..\_tiles\T081_01.png_38.png,92
..\_tiles\T081_01.png_39.png,92
..\_tiles\T081_01.png_40.png,92
..\_tiles\T081_01.png_41.png,92
..\_tiles\T081_01.png_42.png,92
..\_tiles\T081_01.png_43.png,92
..\_tiles\T081_01.png_44.png,92
..\_tiles\T081_01.png_45.png,92
..\_tiles\T081_01.png_46.png,92
..\_tiles\T081_01.png_47.png,92
